"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"290","@geloraco Gw main jokowi 3 periode boleh ga????? 
Woiiiii  boleh ga 
Jawab woiiiii",FALSE,7,"geloraco",2022-12-04 04:49:16,FALSE,"1599219874018254848","1599264550507130881","3319260420","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pery_tan",0,FALSE,FALSE,NA,NA
"291","Makin kuat sinyal 3 periode.... 
https://t.co/5eUZYpBge0",FALSE,0,NA,2022-12-04 04:48:46,FALSE,NA,"1599264425768517632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dodoljangkrik",0,FALSE,FALSE,NA,NA
"292","@HelmiFelis_ Itu lah dendam dari barisan orang2 dan kelompok yg kecewa dan sakit hati yg berkepanjangan selama Joko… https://t.co/LlxaRay5Cj",FALSE,0,"HelmiFelis_",2022-12-04 04:27:38,TRUE,"1598896956205858816","1599259107051335680","3177957847","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NelsonGultom",0,FALSE,FALSE,NA,NA
"293","Rocky Gerung: Megawati Takkan Kabulkan Kemauan Jokowi, Usung Ganjar Ataupun 3 Periode https://t.co/MHMO3sTTIP",FALSE,1,NA,2022-12-04 04:21:39,FALSE,NA,"1599257599035293698",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","radaraktual",0,FALSE,FALSE,NA,NA
"294","@JustAFreeStyle @AloysiusCandra @kiputmoza @andhikakaras @Anak__Ogi @jokowi Gambar koleksi HP mu sama dg para ahli… https://t.co/FehVoMyNig",FALSE,0,"JustAFreeStyle",2022-12-04 04:19:33,TRUE,"1599255079244402688","1599257073816338434","1486683414958788615","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RomeoDarkKnight",0,FALSE,FALSE,NA,NA
"295","@RomeoDarkKnight @AloysiusCandra @kiputmoza @andhikakaras @Anak__Ogi @jokowi Ya ngeri lah kalo ada orang yg ngakuny… https://t.co/T3q7pKFjNt",FALSE,0,"RomeoDarkKnight",2022-12-04 04:11:38,TRUE,"1599252687526440960","1599255079244402688","1502823661874520073","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JustAFreeStyle",0,FALSE,FALSE,NA,NA
"296","@RomeoDarkKnight @AloysiusCandra @kiputmoza @andhikakaras @Anak__Ogi @jokowi Lu itu munafik 😂
Awalnya lu bilang 3 p… https://t.co/3OhdVQCl2I",FALSE,0,"RomeoDarkKnight",2022-12-04 04:04:51,TRUE,"1599186115822780416","1599253374750576641","1502823661874520073","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JustAFreeStyle",0,FALSE,FALSE,NA,NA
"297","@RomeoDarkKnight @AloysiusCandra @kiputmoza @andhikakaras @Anak__Ogi @jokowi Kalo itu bukan acara politik, dan joko… https://t.co/o27AGJTlZ7",FALSE,0,"RomeoDarkKnight",2022-12-04 04:01:42,TRUE,"1599187619304574976","1599252578742996992","1502823661874520073","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JustAFreeStyle",0,FALSE,FALSE,NA,NA
"298","@Kentir_suloyo Kami Warga negara Indonesia dari Lintas benua meminta Jokowi tujuh periode.
Ape loe..ape loe.",FALSE,1,"Kentir_suloyo",2022-12-04 03:53:26,FALSE,"1599226601681874944","1599250500414996480","1326163376947408896","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EDHARIS3",0,FALSE,FALSE,NA,NA
"299","@abu_waras  kalo disebut Jokowi lanjut periode ke 3, gerombolan kadal buntung bisa langsung kelojotan, dijamin stro… https://t.co/JjioOvVDZM",FALSE,0,"abu_waras",2022-12-04 03:50:54,TRUE,NA,"1599249861966467073","2905814730","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KevinCh84889504",0,FALSE,FALSE,NA,NA
"300","@mardigu024 Indonesia dasarnya pancasila
Silanya ada lima
Demokrasi negaranya
Ayo jokowi 3 periode",FALSE,0,"mardigu024",2022-12-04 03:41:18,FALSE,"1598965776471441408","1599247445296578562","954984702","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dus_irwanto",0,FALSE,FALSE,NA,NA
"301","@zakyarin97 @TxtdariHI Indonesia menarapkan Four Year Plan dan diakhir Four Year Plan, Jokowi jadi 3 periode",FALSE,3,"zakyarin97",2022-12-04 03:26:10,FALSE,"1599231150026723328","1599243640161079296","1536157859355824128","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fuazzano__",0,FALSE,FALSE,NA,NA
"302","@RomeoDarkKnight @JustAFreeStyle @kiputmoza @andhikakaras @Anak__Ogi @jokowi ok. mungkin kamu gak tau banyak inform… https://t.co/lBCW1qGARl",FALSE,0,"RomeoDarkKnight",2022-12-04 03:09:00,TRUE,"1599238627242180608","1599239319977603072","1502823661874520073","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AloysiusCandra",0,FALSE,FALSE,NA,NA
"303","@Yurissa_Samosir Menolak kedatangan Anies kau labeli CEBONG, bs jadi itu pendukung Prabowo karena diAceh suara Joko… https://t.co/ZWk7wsuHkf",FALSE,0,"Yurissa_Samosir",2022-12-04 02:59:46,TRUE,"1598832686600454144","1599236993103593472","1456283686312103939","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","anggorosabdo",0,FALSE,FALSE,NA,NA
"304","@firzahusainInc gak koment,,
tolong tanyain aja sama jokowi, esemka apa kabar yg dulu janji kampanyenya udah 2 peri… https://t.co/G5agAaQuFC",FALSE,3,"firzahusainInc",2022-12-04 02:51:02,TRUE,"1599221950093877248","1599234797909725184","1465180601162493952","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fadlillah_1989",0,FALSE,FALSE,NA,NA
"305","@dodoljangkrik @UyokBack @Smiling_pupet @BangEdiii @jokowi Orang begini kok bisa berkuasa 2 periode?  Padahal dia s… https://t.co/YRgvjnM1XM",FALSE,1,"dodoljangkrik",2022-12-04 02:42:28,TRUE,"1591451994400907264","1599232640443641856","2651462924","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","monot0ne",1,FALSE,FALSE,NA,NA
"306","@MYNasution2 @Hasbil_Lbs Yg mendukung 3 periode itu dasar pikirnya agar apa yg sdh dilakukan oleh Presiden jokowi t… https://t.co/ku7GBPNmuG",FALSE,1,"MYNasution2",2022-12-04 02:39:06,TRUE,"1599230388416962560","1599231791512309760","1382575745168404485","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ZAMHARIBASYIR1",0,FALSE,FALSE,NA,NA
"307","Membuat Kadrun kejang2,stres,depresi itu mudah

Cukup gaungkan 3 kata ....

JOKOWI 3 PERIODE 

😀😀",FALSE,0,NA,2022-12-04 02:24:27,FALSE,NA,"1599228108091326464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IsbaniMulyanto",0,FALSE,FALSE,NA,NA
"308","Ambil hikmahnya. Memang mantap Pak Jokowi.

*mainkan 3 periode https://t.co/kUIs9HAxA5",FALSE,48,NA,2022-12-04 02:22:16,FALSE,NA,"1599227555898613760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DonAdam68",7,FALSE,FALSE,NA,NA
"309","@jokowi Tapi tolong Pak @jokowi..jgn niat suci bapak tsb belok krn kepentingan lain yg dtg menikung.Dan sudahi dgn… https://t.co/JKaY7s3Kab",FALSE,0,"jokowi",2022-12-04 02:22:04,TRUE,"1598935099310886912","1599227505877012480","366987179","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mindlipstick",0,FALSE,FALSE,NA,NA
"310","KITA minta Jokowi secara sukarela sbg presiden 3 periode 🇲🇨🇲🇨🇲🇨 https://t.co/IPotKZsso9",FALSE,1,NA,2022-12-04 02:18:28,FALSE,NA,"1599226601681874944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kentir_suloyo",1,FALSE,FALSE,NA,NA
"311","Karena Jokowi memikirkan 3 periode !? https://t.co/jXNN7iQe7k",FALSE,0,NA,2022-12-04 02:17:03,FALSE,NA,"1599226244247490560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OwitaOpa",0,FALSE,FALSE,NA,NA
"312","@SantorinisSun @abu_waras katanya percaya diri. Tapi saat pendukung jokowi minta 3 periode kadrun udah ngamuk2

😂😂😂",FALSE,0,"SantorinisSun",2022-12-04 01:47:23,FALSE,"1598930267468857344","1599218779388809216","980685208969031680","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","infidels888",0,FALSE,FALSE,NA,NA
"313","@Metro_TV @NasDem @aniesbaswedan Membaca antusiasnya masyarakat menyambut kehadiran Anies sebagai bakal calon presi… https://t.co/GPzoD4U5k8",FALSE,2,"Metro_TV",2022-12-04 01:41:50,TRUE,"1598990060535574528","1599217381427277824","57261519","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ahwi_cingwan",0,FALSE,FALSE,NA,NA
"314","Tebak berapa banyak nama daerah di NTT yang disebutkan.
Bener² bersyukur Jokowi menang lagi di periode ini.

NTT da… https://t.co/pI5Gzw6SzB",FALSE,0,NA,2022-12-04 01:30:08,TRUE,NA,"1599214439349506048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hengedo",0,FALSE,FALSE,NA,NA
"315","@m48315608 @akunyangbaik @PituluikPatah LaNyalla: Silahkan #Jokowi 7 Periode https://t.co/tUwkts3ySM… https://t.co/mStKIqk2gC",FALSE,1,"m48315608",2022-12-04 01:14:35,TRUE,"1598529514518511616","1599210522406424577","2220521389","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LaNyallaAcademy",1,FALSE,FALSE,NA,NA
"316","@bachrum_achmadi Warisan utang SBY berapa? Utangan yg periode presiden @jokowi berapa?
Mana dari keduanya yg lebih besar?",FALSE,2,"bachrum_achmadi",2022-12-04 01:00:05,FALSE,"1598910060188823552","1599206874494402561","105085302","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hayanaqu",0,FALSE,FALSE,NA,NA
"317","@SimbokeSarah @mbahGandalf @jokowi embok setuju pak dhe 3 periode? kalo aku sih yes",FALSE,0,"SimbokeSarah",2022-12-04 00:59:13,FALSE,"1599071167679434752","1599206658043170818","1363108375123255299","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Dedy44169434",0,FALSE,FALSE,NA,NA
"318","@mbahGandalf Bangga gw punya presiden Jokowi. Beliau 3 periode Indonesia bisa sangat maju ngalahin Malaysia/Thailand.",FALSE,1,"mbahGandalf",2022-12-04 00:58:40,FALSE,"1599067038328442885","1599206520344186881","1964748001","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Dedy44169434",0,FALSE,FALSE,NA,NA
"319","@4zuurr444_05h1N Ga usah kagetan gitu,pemimpin yg bersahaja gitu ko dekat dengan rakyat kecil🙃🤭🤭
Love you pak Jokow… https://t.co/GX5iN4lRHt",FALSE,2,"4zuurr444_05h1N",2022-12-04 00:49:18,TRUE,"1599196310271578112","1599204159798280193","1279346502712782848","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gi3Ajahlah",0,FALSE,FALSE,NA,NA
"320","@abu_waras Biar lebih hemat Jokowi 3 Periode
Lanjut 2 Periode lagi",FALSE,1,"abu_waras",2022-12-04 00:48:14,FALSE,"1599181838731255810","1599203892859793410","2905814730","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NalomButar",0,FALSE,FALSE,NA,NA
"321","@RhinoSubiyanto @Muhammad_Saewad @LaNyallaMM1 Silahkan #Jokowi 7 Periode https://t.co/tUwkts3ySM 
 
#tolak3periode… https://t.co/wKZMRsJexm",FALSE,0,"RhinoSubiyanto",2022-12-04 00:48:04,TRUE,"1599162952451764224","1599203849423970305","803167970","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LaNyallaAcademy",0,FALSE,FALSE,NA,NA
"322","Gila, ini kalau di dengar orang luar gawat, tapi baik buat kita agar tahu.

Presiden Jokowi MATI2AN BIAR DUNIA BEGI… https://t.co/3dNAVehDBs",FALSE,4,NA,2022-12-04 00:44:30,TRUE,NA,"1599202954577612800",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pinbrosslockey",1,FALSE,FALSE,NA,NA
"323","@FaGtng dari pada pilpres pilpresan lebih baik pak Jokowi 3 Periode",FALSE,0,"FaGtng",2022-12-04 00:25:53,FALSE,"1598940124729200640","1599198266478190592","972357839279673344","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tulalitwidos",0,FALSE,FALSE,NA,NA
"324","@HelmiFelis_ Lu dendam kan ama jokowi dan pemeritahan sah 2 periode. Wkwkwkwkw..",FALSE,0,"HelmiFelis_",2022-12-04 00:13:22,FALSE,"1598896956205858816","1599195119022112768","3177957847","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","and_RA02",0,FALSE,FALSE,NA,NA
"325","@jinninmixx1 @richosembiring @bachrum_achmadi Terus Jokowi dua periode ngapain aja, katanya pembangunan merata di I… https://t.co/iOTM7D7MEb",FALSE,0,"jinninmixx1",2022-12-04 00:03:57,TRUE,"1599149136670248960","1599192749462671361","1452174671802036226","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rizal98424059",0,FALSE,FALSE,NA,NA
"326","@daniairwansyah @Paltiwest Elu sampe pangkat mayor nggak cukup 2 periode masa pemerintahan... artinya, tuh orang ud… https://t.co/jGqSZ5z7w7",FALSE,0,"daniairwansyah",2022-12-04 00:02:38,TRUE,"1599013271599996929","1599192415336042496","42164529","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sinurat1321",0,FALSE,FALSE,NA,NA
"327","@YAgro00 @Namaku_Ibrahim @aniesbaswedan Jokowi minta tiga periode bong🤣🤣",FALSE,1,"YAgro00",2022-12-03 23:53:46,FALSE,"1599052344553242628","1599190185442672640","1209661222632611840","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IndraHs71037224",0,FALSE,FALSE,NA,NA
"328","@JustAFreeStyle @AloysiusCandra @kiputmoza @andhikakaras @Anak__Ogi @jokowi Si bapak Aloysius kena prank wacana Jok… https://t.co/oJiLepv8TL",FALSE,0,"JustAFreeStyle",2022-12-03 23:37:36,TRUE,"1598516679591759873","1599186115822780416","1486683414958788615","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RomeoDarkKnight",0,FALSE,FALSE,NA,NA
"329","2 periode Jokowi, memang betul kerja kerja kerja tanpa otak.
Kejadian impor selalu berulang2 saat disisi lain Jkw b… https://t.co/Isqzgu9ZkY",FALSE,0,NA,2022-12-03 23:22:47,TRUE,NA,"1599182388437090305",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","adtrsn",0,FALSE,FALSE,NA,NA
"330","@bachrum_achmadi Makanya kasih tahu tuh junjungan elu jangan mau ditinggalin beban pak Jokowi. Suruh aja pak Jokowi… https://t.co/CS3hEvq7ci",FALSE,0,"bachrum_achmadi",2022-12-03 23:19:41,TRUE,"1598910060188823552","1599181607180849153","105085302","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Uncluk3",0,FALSE,FALSE,NA,NA
"331","@abu_waras Klo pak jokowi langsung ditetapkan lagi jdi presiden utk dua periode kedepan gimana ,setuju ga pm @abu_waras ?

😂😂",FALSE,0,"abu_waras",2022-12-03 22:46:49,FALSE,"1598682021949308931","1599173337439424512","2905814730","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rengganis1234",0,FALSE,FALSE,NA,NA
"332","@jokowi Nggak masuk gorong2 lagi pak.. Siapa tau bisa 3 periode..",FALSE,0,"jokowi",2022-12-03 20:33:56,FALSE,"1598648587767844867","1599139897339949057","366987179","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Garuk_s2x",0,FALSE,FALSE,NA,NA
"333","@bachrum_achmadi terus knp ngebet gantiin pak jokowi kalau beban masa depan berat? kenapa ga minta pak jokowi 1 per… https://t.co/uGeLB0MEwu",FALSE,0,"bachrum_achmadi",2022-12-03 20:07:47,TRUE,"1598910060188823552","1599133314266591232","105085302","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mungatipawitane",0,FALSE,FALSE,NA,NA
"334","Kebodohan jangan dipamerin Dum, kebebasan berbicara dan berkumpul itu dijamin oleh konstitusi, jd apa yg dilakukan… https://t.co/y7zEzeOf0m",FALSE,34,NA,2022-12-03 18:53:03,TRUE,NA,"1599114507238146048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SyaefullahHamid",7,FALSE,FALSE,NA,NA
"335","Jokowi 3 periode..... https://t.co/Z5hUvlQayQ",FALSE,0,NA,2022-12-03 18:49:31,FALSE,NA,"1599113618729361408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yudhaTrihastomo",0,FALSE,FALSE,NA,NA
"336","@kiwalipitu @LaNyallaAcademy @KAPLAK_DENGKLAK Pendukung Jokowi: sebagian menolak 3 periode, sebagian lagi menghenda… https://t.co/BmDG4IEptv",FALSE,5,"kiwalipitu",2022-12-03 18:22:38,TRUE,"1598987119959363584","1599106851861565441","709721068856954880","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","OkaSaptono2",2,FALSE,FALSE,NA,NA
"337","@SantorinisSun Mudah2an Undang2 pengangkatan langsung 3 periode segera dibuat.
Tapi undang2nya berlaku untuk semua… https://t.co/rMsHUbOGtH",FALSE,1,"SantorinisSun",2022-12-03 18:16:21,TRUE,"1598930267468857344","1599105273507229696","980685208969031680","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iknnewsantara",0,FALSE,FALSE,NA,NA
"338","@dzulfaqor1402 @OposisiCerdas Siapa yg mau nambah 3 periode?ada bukti atau cuma bacotan ngawur?karena pak Jokowi su… https://t.co/45g1Jyb4zM",FALSE,0,"dzulfaqor1402",2022-12-03 17:41:34,TRUE,"1598868828137848835","1599096518832947200","793226762851225600","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AntoSuoejagad",0,FALSE,FALSE,NA,NA
"339","Presiden Jokowi taat konstitusi, tolak wacana presiden 3 periode https://t.co/eOVKOWIuHk https://t.co/oPuVRDi0hu",FALSE,0,NA,2022-12-03 17:30:33,FALSE,NA,"1599093747299799040",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","UjangJun1or",0,FALSE,FALSE,NA,NA
"340","@Hasbil_Lbs Belum pernah saya menyesal memilih Jokowi 2 Periode dibandingkan penyesalan saya memilih SBY 2 periode",FALSE,4,"Hasbil_Lbs",2022-12-03 15:54:52,FALSE,"1599069043389976577","1599069667255287808","931419055549906944","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Yudiant57908850",2,FALSE,FALSE,NA,NA
"341","PKS Khawatir Wacana Presiden 3 Periode Masih Hidup karena Relawan Jokowi Masih Kumpul https://t.co/rCXBmU2HIj
Covid… https://t.co/q8XUWdAAh7",FALSE,1,NA,2022-12-03 15:42:01,TRUE,NA,"1599066433455292424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","onomsalam2pas",0,FALSE,FALSE,NA,NA
"342","@geloraco Kasian kadrun hidup mereka merana 8 tahun ini. Apalagi jokowi mau 3 periode tambah parah gilanya kadrun.",FALSE,0,"geloraco",2022-12-03 15:41:51,FALSE,"1598987652522708992","1599066390627233793","3319260420","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ridwan2474",0,FALSE,FALSE,NA,NA
"343","Insyallah tanpa bpk @jokowi, keluarga &amp; kroni Indonesia bisa maju Pak. Kl mau nambah periode bisa mencalonkan diri… https://t.co/GiTfaVfoN8",FALSE,0,NA,2022-12-03 15:38:34,TRUE,NA,"1599065562856198144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RagilKusuma89",0,FALSE,FALSE,NA,NA
"344","@elangbintang14 @jokowi sebaiknya anies langsung ditetapkan jadi presiden 3 periode gak pake pemilu . demi keselama… https://t.co/XHSL406cmB",FALSE,0,"elangbintang14",2022-12-03 15:25:06,TRUE,"1598900684933730305","1599062174705385474","183517457","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","dzulfaqor1402",0,FALSE,FALSE,NA,NA
"345","PENIPUAN IDENTITAS POLITIK

https://t.co/9hYCa70LmM

Yang diundang para pengajian ibu-ibu Jabodetabek, didukung tra… https://t.co/kJ2sxM1n1e",FALSE,0,NA,2022-12-03 14:59:42,TRUE,NA,"1599055782011469824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Salimah25485819",0,FALSE,FALSE,NA,NA
"346","PENIPUAN IDENTITAS POLITIK

https://t.co/9hYCa7iUAU

Yang diundang para pengajian ibu-ibu Jabodetabek, didukung tra… https://t.co/ZI1nvuPoCN",FALSE,0,NA,2022-12-03 14:57:09,TRUE,NA,"1599055142921568263",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Salimah25485819",0,FALSE,FALSE,NA,NA
"347","@Chendra_Kaunang @Hasbil_Lbs apbn naik 400%, PDB naik 500% ratio utang turun dari 56 ke 24% tanpa itu semua lu kira… https://t.co/YeLLirrz8z",FALSE,0,"Chendra_Kaunang",2022-12-03 14:53:49,TRUE,"1598985323048230914","1599054301649055745","939114702902255617","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","yudimeno",0,FALSE,FALSE,NA,NA
"348","@geloraco Aku kurang setuju dg statement Rocky Gerung yg ini...kalau jenuh kok ada wacana 3 periode ?
Yg benar itu… https://t.co/fitIqCekJq",FALSE,0,"geloraco",2022-12-03 14:37:37,TRUE,"1599000687014477826","1599050226639458305","3319260420","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DsSupriyady",0,FALSE,FALSE,NA,NA
"349","Dukung Jokowi 3 periode https://t.co/iYMQ3m94xZ",FALSE,0,NA,2022-12-03 14:19:50,FALSE,NA,"1599045751086411782",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rendrahajing",0,FALSE,FALSE,NA,NA
"350","@Uki23 @Uki23 
Lo gak bahas janji politik pak Jokowi selama 2 periode apakah terealisasi semua?? Sekalian Lo jelasi… https://t.co/m1V3OMwCaY",FALSE,5,"Uki23",2022-12-03 14:10:13,TRUE,"1599035180940808192","1599043332206112768","64677484","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rizqip01",0,FALSE,FALSE,NA,NA
"351","@illness_dd3 @akundewe77 @alamanda_maroon @chymoed_8 @zay_zolie7 @HilFachruddin Aku sudah pernah tuliskan, cm engka… https://t.co/yu501Vj8d2",FALSE,1,"illness_dd3",2022-12-03 13:22:48,TRUE,"1598989320148635649","1599031396533956608","258262892","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","___CH4unk_VR1",0,FALSE,FALSE,NA,NA
"352","@YulieNew Jokowi 3 Periode.Indonesia pindah tangan.RRI di ganti dengan RRC.",FALSE,0,"YulieNew",2022-12-03 13:19:16,FALSE,"1598825314381352960","1599030510361411584","1589933036489302016","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MocangTian",0,FALSE,FALSE,NA,NA
"353","Ketua Joman Tanyakan Urgensi Acara Nusantara Bersatu, yang Kembali Munculkan Wacana 3 Periode Jokowi https://t.co/wvGW9dBTTH",FALSE,0,NA,2022-12-03 13:09:26,FALSE,NA,"1599028035122257923",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SuaraRepublik62",0,FALSE,FALSE,NA,NA
"354","Lantas Jokowi lebih nyaman bersama relawan atau Parpol? Parpol mana yang paling membuat Jokowi nyaman? Apakah wacan… https://t.co/NfCw0uLwee",FALSE,0,"kedaikopisurvei",2022-12-03 13:07:32,TRUE,"1599027553746169856","1599027556300517376","1248221892999147521","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","kedaikopisurvei",0,FALSE,FALSE,NA,NA
"355","@_LOVE_AG4EVER @budimandjatmiko @PDI_Perjuangan @jokowi 3 periode kudu diperjuangkan.",FALSE,0,"_LOVE_AG4EVER",2022-12-03 13:00:58,FALSE,"1598995212440723456","1599025901786001410","799023207294504960","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BambangTenan",0,FALSE,FALSE,NA,NA
"356","@J0kerWedok Dulu  2019.. periode  2  jokowi",FALSE,2,"J0kerWedok",2022-12-03 12:41:30,FALSE,"1599020653931552768","1599021004831232001","1263109250466762757","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","henrynico_p",0,FALSE,FALSE,NA,NA
"357","@e4agus @opposite6892 @AbahLica sudah 

LaNyalla: Silahkan #Jokowi 7 Periode https://t.co/tUwktskBUM… https://t.co/XpXZeCHHxu",FALSE,0,"e4agus",2022-12-03 12:29:34,TRUE,"1598436754067185665","1599018000706781189","2848630765","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LaNyallaAcademy",0,FALSE,FALSE,NA,NA
"358","@opposite6892 LaNyalla: Silahkan #Jokowi 7 Periode https://t.co/tUwkts3ySM 
 
#tolak3periode #tolakpenundaanpemilu #lanyalla",FALSE,3,"opposite6892",2022-12-03 12:17:51,FALSE,"1598362905816489984","1599015050916003843","1558329561783607296","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LaNyallaAcademy",2,FALSE,FALSE,NA,NA
"359","@geloraco Ganjar merasa kuat diback up opung dan pak de, mega pilih ganjar bagus, mega pilih puan dampingi prabowo… https://t.co/0y5Ri9hhiV",FALSE,2,"geloraco",2022-12-03 12:16:21,TRUE,"1598989952494493696","1599014673978118145","3319260420","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MensosJ",0,FALSE,FALSE,NA,NA
"360","@geloraco Titik jenuh buat rakyat yg terlilit ekonomi sulit, buat jokowi, opung dan lingkarannya mana ada titik jen… https://t.co/JJ2AKs1y3T",FALSE,1,"geloraco",2022-12-03 12:02:44,TRUE,"1599000687014477826","1599011248737488897","3319260420","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MensosJ",0,FALSE,FALSE,NA,NA
"361","Xin Ping 3 periode. :
Rakyat Cina mulai melakukan perlawanan...
Pak Jokowi semoga tak semaruk Xin Ping... https://t.co/QphJueQbwe",FALSE,3,NA,2022-12-03 11:45:08,FALSE,NA,"1599006817442725895",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","azkapribadi29",0,FALSE,FALSE,NA,NA
